TradeNumber,Instrument,Direction,Quantity,EntryTime,EntryPrice,EntryName,ExitTime,ExitPrice,ExitName,ProfitPoints,ProfitTicks,ProfitCurrency,Commission,CumProfitCurrency,MaePoints,MfePoints,Stop,Target,R
0,NQ,Long,1,2020-01-07 22:11:00,11626.25,VAB,2020-01-07 22:57:00,11613.75,Stop loss,-12.7,-50.8,-254,4,-254,12.5,5.25,11614.0208333333,11649.7395833333,-1.0221
1,NQ,Long,1,2020-01-08 02:20:00,11639,VAB,2020-01-08 02:25:00,11630.25,Stop loss,-8.95,-35.8,-179,4,-433,8.75,3.5,11630.4583333333,11655.4895833333,-1.0244
2,NQ,Long,1,2020-01-08 02:57:00,11640.75,VAB,2020-01-08 03:05:00,11638,Sell,-2.95,-11.8,-59,4,-492,4.5,3.75,11629.8333333333,11661.4583333333,-0.2519
3,NQ,Short,1,2020-01-14 10:44:00,11868,VAB,2020-01-14 10:50:00,11873,Stop loss,-5.2,-20.8,-104,4,-596,5,2.25,11872.75,11859.34375,-1.0526
4,NQ,Long,1,2020-01-15 05:32:00,11862,VAB,2020-01-15 05:47:00,11867.5,Profit target,5.3,21.2,106,4,-490,2,5.5,11858.9479166667,11867.5729166667,1.8020
5,NQ,Long,1,2020-01-15 09:31:00,11889.5,VAB,2020-01-15 10:11:00,11881,Stop loss,-8.7,-34.8,-174,4,-664,8.5,12.5,11881.1145833333,11905.1770833333,-1.0137
6,NQ,Long,1,2020-01-17 05:38:00,11975.25,VAB,2020-01-17 05:53:00,11972.75,Stop loss,-2.7,-10.8,-54,4,-718,2.5,1.5,11972.6875,11979.4375,-0.9756
7,NQ,Short,1,2020-01-20 00:26:00,11984.25,VAB,2020-01-20 00:31:00,11985.75,Stop loss,-1.7,-6.8,-34,4,-752,1.75,0.25,11985.75,11982.25,-1.0000
8,NQ,Short,1,2020-01-20 02:56:00,11969.25,VAB,2020-01-20 03:01:00,11971.5,Stop loss,-2.45,-9.8,-49,4,-801,2.25,2,11971.25,11965.625,-1.1250
9,NQ,Long,1,2020-01-22 01:16:00,12039.75,VAB,2020-01-22 01:16:00,12038.25,Stop loss,-1.7,-6.8,-34,4,-835,1.5,0,12038.4791666667,12041.6041666667,-1.1803
10,NQ,Long,1,2020-01-22 01:42:00,12039.75,VAB,2020-01-22 01:42:00,12038.25,Stop loss,-1.7,-6.8,-34,4,-869,1.5,0,12038.25,12042,-1.0000
11,NQ,Long,1,2020-01-23 03:50:00,12002,VAB,2020-01-23 03:51:00,11999.75,Stop loss,-2.45,-9.8,-49,4,-918,2.75,0,11999.8125,12006.1875,-1.0286
12,NQ,Long,1,2020-01-26 22:47:00,11841.75,VAB,2020-01-26 22:51:00,11838,Stop loss,-3.95,-15.8,-79,4,-997,3.75,0,11838.3229166667,11848.0104166667,-1.0942
13,NQ,Long,1,2020-01-29 00:16:00,11944.75,VAB,2020-01-29 00:21:00,11942.25,Stop loss,-2.7,-10.8,-54,4,-1051,2.5,0.25,11942.125,11948.875,-0.9524
14,NQ,Long,1,2020-02-03 20:35:00,11958.25,VAB,2020-02-03 20:38:00,11950,Stop loss,-8.45,-33.8,-169,4,-1220,8.25,2.25,11950.3541666667,11973.6041666667,-1.0449
15,NQ,Long,1,2020-02-04 15:42:00,12164.75,VAB,2020-02-04 16:00:00,12166,Exit on session close,1.05,4.2,21,4,-1199,2,10.5,12149.8020833333,12193.8958333333,0.0836
16,NQ,Long,1,2020-02-05 05:21:00,12250.5,VAB,2020-02-05 05:36:00,12244.5,Stop loss,-6.2,-24.8,-124,4,-1323,6,9.5,12244.8541666667,12260.6666666667,-1.0627
17,NQ,Long,1,2020-02-11 02:35:00,12370,VAB,2020-02-11 02:43:00,12365.5,Stop loss,-4.7,-18.8,-94,4,-1417,4.5,3.75,12365.7916666667,12377.4166666667,-1.0693
18,NQ,Short,1,2020-02-11 03:48:00,12357.75,VAB,2020-02-11 03:51:00,12361,Stop loss,-3.45,-13.8,-69,4,-1486,3.25,1.25,12360.875,12351.90625,-1.0400
19,NQ,Long,1,2020-02-19 19:31:00,12564.75,VAB,2020-02-19 19:32:00,12561,Stop loss,-3.95,-15.8,-79,4,-1565,3.75,1,12561.0833333333,12571.6458333333,-1.0227
20,NQ,Short,1,2020-02-20 12:51:00,12396.25,VAB,2020-02-20 13:04:00,12412.5,Stop loss,-16.45,-65.8,-329,4,-1894,16.25,7,12412.3125,12364.5,-1.0117
21,NQ,Long,1,2020-02-21 06:19:00,12389,VAB,2020-02-21 06:31:00,12395.5,Profit target,6.3,25.2,126,4,-1768,4.25,6.5,12385.4166666667,12395.4166666667,1.8140
22,NQ,Short,1,2020-03-08 22:28:00,10899.25,VAB,2020-03-08 22:28:00,10899.25,Stop loss,-0.2,-0.8,-4,4,-1772,0,0,10899.25,10899.2499999999,0.0000
23,NQ,Short,1,2020-03-12 05:51:00,10411.25,VAB,2020-03-12 05:53:00,10421.5,Stop loss,-10.45,-41.8,-209,4,-1981,10.25,1.5,10421.1666666667,10391.7916666667,-1.0336
24,NQ,Short,1,2020-03-12 06:16:00,10411.25,VAB,2020-03-12 08:15:00,10405.5,Buy to cover,5.55,22.2,111,4,-1870,8.75,5.75,10421.1666666667,10394.7291666667,0.5798
25,NQ,Long,1,2020-03-24 10:36:00,10242.25,VAB,2020-03-24 11:39:00,10332.25,Profit target,89.8,359.2,1796,4,-74,20.25,90,10196.8333333333,10332.3020833333,1.9817
26,NQ,Long,1,2020-03-26 14:27:00,10582.5,VAB,2020-03-26 14:38:00,10559.5,Stop loss,-23.2,-92.8,-464,4,-538,23,30.5,10559.7916666667,10627.1666666667,-1.0128
27,NQ,Short,1,2020-03-27 05:32:00,10480.5,VAB,2020-03-27 05:35:00,10506.25,Stop loss,-25.95,-103.8,-519,4,-1057,25.75,3.25,10505.9166666667,10430.6666666667,-1.0131
28,NQ,Long,1,2020-03-30 15:47:00,10681.5,VAB,2020-03-30 16:00:00,10668.75,Exit on session close,-12.95,-51.8,-259,4,-1316,19,6.5,10661.1666666667,10721.1666666667,-0.6270
29,NQ,Long,1,2020-04-05 22:58:00,10604,VAB,2020-04-06 00:42:00,10639.75,Profit target,35.55,142.2,711,4,-605,15.5,35.75,10585.75,10639.78125,1.9589
30,NQ,Short,1,2020-04-06 06:56:00,10616,VAB,2020-04-06 06:59:00,10625.75,Stop loss,-9.95,-39.8,-199,4,-804,9.75,1.5,10625.5,10598,-1.0263
31,NQ,Long,1,2020-04-13 06:16:00,10974.5,VAB,2020-04-13 06:25:00,10988.25,Profit target,13.55,54.2,271,4,-533,4.75,13.75,10967.25,10988.25,1.8966
32,NQ,Long,1,2020-04-14 15:08:00,11499.25,VAB,2020-04-14 16:00:00,11518.5,Exit on session close,19.05,76.2,381,4,-152,6.5,20.75,11487.7916666667,11521.7291666667,1.6800
33,NQ,Long,1,2020-04-20 13:18:00,11617.5,VAB,2020-04-20 13:19:00,11605.75,Stop loss,-11.95,-47.8,-239,4,-391,11.75,0.75,11605.875,11639.90625,-1.0108
34,NQ,Long,1,2020-04-22 02:51:00,11335,VAB,2020-04-22 02:56:00,11319.25,Stop loss,-15.95,-63.8,-319,4,-710,15.75,2,11319.5729166667,11364.9479166667,-1.0209
35,NQ,Long,1,2020-04-29 12:19:00,11776.5,VAB,2020-04-29 12:24:00,11767,Stop loss,-9.7,-38.8,-194,4,-904,9.5,1.75,11767.1875,11794,-1.0201
36,NQ,Long,1,2020-04-29 12:58:00,11776,VAB,2020-04-29 13:01:00,11767.25,Stop loss,-8.95,-35.8,-179,4,-1083,8.75,9.25,11767.4166666667,11792.4166666667,-1.0194
37,NQ,Long,1,2020-05-04 18:53:00,11630.25,VAB,2020-05-04 18:57:00,11635.5,Profit target,5.05,20.2,101,4,-982,2,5.25,11627.21875,11635.375,1.7320
38,NQ,Long,1,2020-05-06 12:01:00,11847.5,VAB,2020-05-06 12:04:00,11837,Stop loss,-10.7,-42.8,-214,4,-1196,10.5,1.5,11837.21875,11867.40625,-1.0213
39,NQ,Long,1,2020-05-06 13:56:00,11850.5,VAB,2020-05-06 13:58:00,11841.25,Stop loss,-9.45,-37.8,-189,4,-1385,9.25,0,11841.4166666667,11867.5416666667,-1.0183
40,NQ,Long,1,2020-05-11 11:18:00,12078,VAB,2020-05-11 11:30:00,12094,Profit target,15.8,63.2,316,4,-1069,3.25,16,12069.71875,12094.125,1.9321
41,NQ,Short,1,2020-05-12 14:05:00,12078,VAB,2020-05-12 14:15:00,12057,Profit target,20.8,83.2,416,4,-653,7.5,21,12089.0625,12056.96875,1.8983
42,NQ,Long,1,2020-05-17 22:02:00,12017.25,VAB,2020-05-17 23:00:00,12010,Stop loss,-7.45,-29.8,-149,4,-802,7.25,12.25,12010.2708333333,12030.1770833333,-1.0388
43,NQ,Long,1,2020-05-19 09:52:00,12206.5,VAB,2020-05-19 11:19:00,12187.5,Stop loss,-19.2,-76.8,-384,4,-1186,19,14.75,12187.6666666667,12243.6666666667,-1.0088
44,NQ,Long,1,2020-05-20 07:00:00,12212,VAB,2020-05-20 07:02:00,12206.25,Stop loss,-5.95,-23.8,-119,4,-1305,5.75,1.25,12206.5,12222.25,-1.0455
45,NQ,Long,1,2020-05-20 07:10:00,12211.5,VAB,2020-05-20 07:18:00,12220.5,Profit target,8.8,35.2,176,4,-1129,2.25,9,12206.5,12220.5,1.8000
46,NQ,Short,1,2020-05-21 01:25:00,12255.75,VAB,2020-05-21 02:01:00,12243.25,Profit target,12.3,49.2,246,4,-883,4.25,12.5,12262.3020833333,12243.2083333333,1.9078
47,NQ,Long,1,2020-05-25 10:31:00,12344.25,VAB,2020-05-25 11:04:00,12339.75,Stop loss,-4.7,-18.8,-94,4,-977,4.5,4.25,12340.0729166667,12351.6979166667,-1.0773
48,NQ,Long,1,2020-05-25 22:25:00,12366.5,VAB,2020-05-25 22:55:00,12385,Profit target,18.3,73.2,366,4,-611,1,18.5,12357,12384.90625,1.9474
49,NQ,Long,1,2020-05-25 23:21:00,12383.25,VAB,2020-05-25 23:24:00,12390.25,Profit target,6.8,27.2,136,4,-475,4,7,12379.5416666667,12390.1979166667,1.8876
50,NQ,Long,1,2020-05-26 00:07:00,12402.5,VAB,2020-05-26 00:08:00,12398.25,Stop loss,-4.45,-17.8,-89,4,-564,4.25,1.5,12398.5,12409.46875,-1.0625
51,NQ,Short,1,2020-05-29 11:21:00,12225.25,VAB,2020-05-29 11:42:00,12247,Stop loss,-21.95,-87.8,-439,4,-1003,21.75,2.75,12246.9166666667,12182.8541666667,-1.0038
52,NQ,Long,1,2020-06-01 14:26:00,12410.75,VAB,2020-06-01 14:37:00,12400.25,Stop loss,-10.7,-42.8,-214,4,-1217,10.5,3.75,12400.6041666667,12430.9166666667,-1.0349
53,NQ,Long,1,2020-06-02 05:49:00,12478.75,VAB,2020-06-02 05:52:00,12471.5,Stop loss,-7.45,-29.8,-149,4,-1366,7.25,0,12471.5,12493.5,-1.0000
54,NQ,Long,1,2020-06-03 00:37:00,12490.25,VAB,2020-06-03 00:58:00,12499.25,Profit target,8.8,35.2,176,4,-1190,2.5,9,12485.3333333333,12499.3333333333,1.8305
55,NQ,Long,1,2020-06-05 13:01:00,12643.5,VAB,2020-06-05 13:06:00,12633.5,Stop loss,-10.2,-40.8,-204,4,-1394,14.25,0,12633.75,12662.625,-1.0256
56,NQ,Short,1,2020-06-26 11:14:00,12746.75,VAB,2020-06-26 12:07:00,12771.75,Stop loss,-25.2,-100.8,-504,4,-1898,25,37,12771.375,12697.875,-1.0152
57,NQ,Short,1,2020-06-26 12:52:00,12756.75,VAB,2020-06-26 13:28:00,12724,Profit target,32.55,130.2,651,4,-1247,13.25,32.75,12773.5,12724,1.9552
58,NQ,Short,1,2020-06-29 19:34:00,12820,VAB,2020-06-29 19:44:00,12826.75,Stop loss,-6.95,-27.8,-139,4,-1386,6.75,3.75,12826.53125,12807.40625,-1.0335
59,NQ,Short,1,2020-06-29 19:54:00,12818.75,VAB,2020-06-29 19:59:00,12827,Stop loss,-8.45,-33.8,-169,4,-1555,8.25,3,12826.75,12803.125,-1.0313
60,NQ,Long,1,2020-07-02 07:31:00,13175.75,VAB,2020-07-02 07:31:00,13195,Profit target,19.05,76.2,381,4,-1174,0,19.25,13165.7604166667,13194.9791666667,1.9270
61,NQ,Long,1,2020-07-06 02:36:00,13320.25,VAB,2020-07-06 03:05:00,13319.25,Sell,-1.2,-4.8,-24,4,-1198,4.75,10,13312.1458333333,13335.3958333333,-0.1234
62,NQ,Long,1,2020-07-09 04:42:00,13517.75,VAB,2020-07-09 04:47:00,13526.75,Profit target,8.8,35.2,176,4,-1022,1.5,9,13512.78125,13526.84375,1.8113
63,NQ,Long,1,2020-07-09 19:18:00,13588,VAB,2020-07-09 19:32:00,13580.75,Stop loss,-7.45,-29.8,-149,4,-1171,7.25,0.25,13580.75,13601.75,-1.0000
64,NQ,Long,1,2020-07-10 05:43:00,13542.5,VAB,2020-07-10 06:09:00,13556,Profit target,13.3,53.2,266,4,-905,5.5,13.5,13535.6875,13555.96875,1.9817
65,NQ,Long,1,2020-07-15 07:26:00,13556.25,VAB,2020-07-15 07:32:00,13543.75,Stop loss,-12.7,-50.8,-254,4,-1159,12.5,11,13544,13579.75,-1.0204
66,NQ,Short,1,2020-07-15 22:01:00,13418,VAB,2020-07-15 22:02:00,13427.75,Stop loss,-9.95,-39.8,-199,4,-1358,9.75,0,13427.4375,13399.3125,-1.0331
67,NQ,Long,1,2020-07-16 13:08:00,13443.25,VAB,2020-07-16 13:49:00,13422.75,Stop loss,-20.7,-82.8,-414,4,-1772,20.5,14,13423,13483,-1.0123
68,NQ,Long,1,2020-07-20 11:31:00,13642,VAB,2020-07-20 12:31:00,13673.5,Profit target,31.3,125.2,626,4,-1146,11,31.5,13626.125,13673.375,1.9843
69,NQ,Long,1,2020-07-20 22:41:00,13831.25,VAB,2020-07-20 23:06:00,13850.25,Profit target,18.8,75.2,376,4,-770,2,19,13821.3125,13850.1875,1.9119
70,NQ,Short,1,2020-07-30 01:14:00,13485.5,VAB,2020-07-30 01:33:00,13473.25,Profit target,12.05,48.2,241,4,-529,7.75,12.25,13491.8958333333,13473.2083333333,1.9153
71,NQ,Long,1,2020-08-03 10:10:00,13869,VAB,2020-08-03 12:44:00,13857.75,Stop loss,-11.45,-45.8,-229,4,-758,11.25,21,13858.0208333333,13890.3333333333,-1.0247
72,NQ,Short,1,2020-08-04 20:33:00,13897,VAB,2020-08-04 21:10:00,13902.5,Stop loss,-5.7,-22.8,-114,4,-872,5.5,8.75,13902.3333333333,13887.3333333333,-1.0312
73,NQ,Long,1,2020-08-05 02:33:00,13958,VAB,2020-08-05 03:05:00,13966,Sell,7.8,31.2,156,4,-716,5.5,11,13950.84375,13971.9375,1.1179
74,NQ,Short,1,2020-08-06 18:47:00,14084.25,VAB,2020-08-06 18:53:00,14086.25,Stop loss,-2.2,-8.8,-44,4,-760,2,1.5,14086,14081.5,-1.1429
75,NQ,Long,1,2020-08-09 22:48:00,13945.25,VAB,2020-08-09 23:22:00,13952,Profit target,6.55,26.2,131,4,-629,2.75,6.75,13941.4791666667,13952.1041666667,1.7901
76,NQ,Long,1,2020-08-12 04:11:00,13805.5,VAB,2020-08-12 04:57:00,13798.5,Stop loss,-7.2,-28.8,-144,4,-773,7,11.75,13798.65625,13818.53125,-1.0228
77,NQ,Long,1,2020-08-16 19:37:00,13996.25,VAB,2020-08-16 19:39:00,13993,Stop loss,-3.45,-13.8,-69,4,-842,3.25,0,13993.25,14002.25,-1.0833
78,NQ,Long,1,2020-08-16 20:21:00,13996.5,VAB,2020-08-16 20:21:00,13992.75,Stop loss,-3.95,-15.8,-79,4,-921,3.75,0,13992.875,14003,-1.0345
79,NQ,Long,1,2020-08-17 13:10:00,14111,VAB,2020-08-17 13:13:00,14120.5,Profit target,9.3,37.2,186,4,-735,1.75,9.5,14105.7916666667,14120.4166666667,1.8240
80,NQ,Short,1,2020-08-19 19:31:00,14119.25,VAB,2020-08-19 19:32:00,14124,Stop loss,-4.95,-19.8,-99,4,-834,4.75,0.5,14123.8020833333,14110.5833333333,-1.0435
81,NQ,Long,1,2020-08-24 04:37:00,14506,VAB,2020-08-24 04:37:00,14501.75,Stop loss,-4.45,-17.8,-89,4,-923,4.25,0,14501.625,14514,-0.9714
82,NQ,Long,1,2020-08-28 15:47:00,14829.5,VAB,2020-08-28 16:00:00,14834.25,Exit on session close,4.55,18.2,91,4,-832,2.25,8.25,14823.9270833333,14840.0833333333,0.8523
83,NQ,Short,1,2020-09-03 07:09:00,15104.75,VAB,2020-09-03 07:19:00,15087.5,Profit target,17.05,68.2,341,4,-491,6.25,17.25,15113.65625,15087.5,1.9368
84,NQ,Short,1,2020-09-03 07:43:00,15103,VAB,2020-09-03 08:05:00,15100,Buy to cover,2.8,11.2,56,4,-435,6.75,10.25,15117,15075.375,0.2143
85,NQ,Short,1,2020-09-07 21:35:00,14364.75,VAB,2020-09-07 21:59:00,14339.5,Profit target,25.05,100.2,501,4,66,3,25.25,14377.875,14339.4375,1.9238
86,NQ,Long,1,2020-09-08 22:48:00,13968,VAB,2020-09-08 23:23:00,13985,Profit target,16.8,67.2,336,4,402,3,17,13959.0416666667,13984.9166666667,1.8977
87,NQ,Long,1,2020-09-10 19:53:00,14068,VAB,2020-09-10 19:56:00,14081.5,Profit target,13.3,53.2,266,4,668,4.25,13.5,14060.8125,14081.53125,1.8783
88,NQ,Long,1,2020-09-10 23:17:00,14084,VAB,2020-09-10 23:23:00,14081,Stop loss,-3.2,-12.8,-64,4,604,3,2.75,14081.1979166667,14088.9479166667,-1.0706
89,NQ,Long,1,2020-09-10 23:45:00,14085.5,VAB,2020-09-10 23:45:00,14080.75,Stop loss,-4.95,-19.8,-99,4,505,4.75,0,14081.0625,14093.25,-1.0704
90,NQ,Short,1,2020-09-11 06:33:00,14092.25,VAB,2020-09-11 06:39:00,14108.75,Stop loss,-16.7,-66.8,-334,4,171,16.5,2.5,14108.375,14060.84375,-1.0233
91,NQ,Long,1,2020-09-15 06:30:00,14221.25,VAB,2020-09-15 06:31:00,14234.5,Profit target,13.05,52.2,261,4,432,3.25,13.25,14214.3125,14234.5625,1.9099
92,NQ,Long,1,2020-09-22 14:21:00,13971,VAB,2020-09-22 14:46:00,14024,Profit target,52.8,211.2,1056,4,1488,9.75,53,13944.375,14023.875,1.9906
93,NQ,Long,1,2020-09-28 06:58:00,14172,VAB,2020-09-28 06:59:00,14180.75,Profit target,8.55,34.2,171,4,1659,2.25,8.75,14167.0520833333,14180.8020833333,1.7684
94,NQ,Long,1,2020-09-29 00:27:00,14273.5,VAB,2020-09-29 00:32:00,14263,Stop loss,-10.7,-42.8,-214,4,1445,10.5,2.5,14263.3333333333,14293.3958333333,-1.0328
95,NQ,Long,1,2020-09-30 07:03:00,14111,VAB,2020-09-30 07:04:00,14103.25,Stop loss,-7.95,-31.8,-159,4,1286,7.75,1,14103.40625,14125.0625,-1.0206
96,NQ,Long,1,2020-10-04 21:51:00,14195.75,VAB,2020-10-04 22:01:00,14205.25,Profit target,9.3,37.2,186,4,1472,3.5,9.5,14190.75,14205.1875,1.9000
97,NQ,Short,1,2020-10-06 04:27:00,14263.75,VAB,2020-10-06 04:47:00,14271.25,Stop loss,-7.7,-30.8,-154,4,1318,7.5,2.75,14270.90625,14250.1875,-1.0480
98,NQ,Long,1,2020-10-07 00:29:00,14135.5,VAB,2020-10-07 00:30:00,14130.75,Stop loss,-4.95,-19.8,-99,4,1219,4.75,0,14130.9583333333,14144.7083333333,-1.0459
99,NQ,Long,1,2020-10-07 11:07:00,14279.75,VAB,2020-10-07 11:28:00,14270.75,Stop loss,-9.2,-36.8,-184,4,1035,9,16.75,14271.1041666667,14296.5416666667,-1.0410
100,NQ,Long,1,2020-10-13 19:51:00,14973.5,VAB,2020-10-13 20:01:00,14982.5,Profit target,8.8,35.2,176,4,1211,3,9,14968.4479166667,14982.5416666667,1.7814
101,NQ,Long,1,2020-10-14 02:46:00,14994.25,VAB,2020-10-14 02:53:00,14984.25,Stop loss,-10.2,-40.8,-204,4,1007,10,3.5,14984.59375,15012.71875,-1.0356
102,NQ,Long,1,2020-10-20 07:48:00,14549.75,VAB,2020-10-20 07:56:00,14541,Stop loss,-8.95,-35.8,-179,4,828,8.75,0.75,14541.2916666667,14566.0729166667,-1.0345
103,NQ,Long,1,2020-10-21 20:47:00,14518.75,VAB,2020-10-21 20:47:00,14509.75,Stop loss,-9.2,-36.8,-184,4,644,9,0,14510.0416666667,14535.4791666667,-1.0335
104,NQ,Long,1,2020-10-21 21:09:00,14517.75,VAB,2020-10-21 21:15:00,14533.25,Profit target,15.3,61.2,306,4,950,3.75,15.5,14509.5,14533.125,1.8788
105,NQ,Long,1,2020-10-22 20:47:00,14529.25,VAB,2020-10-22 20:49:00,14524.5,Stop loss,-4.95,-19.8,-99,4,851,4.75,0,14524.7604166667,14538.0104166667,-1.0580
106,NQ,Long,1,2020-10-25 22:41:00,14462.25,VAB,2020-10-25 22:46:00,14457.25,Stop loss,-5.2,-20.8,-104,4,747,5,0,14457.5625,14471.90625,-1.0667
107,NQ,Long,1,2020-10-25 22:56:00,14462.5,VAB,2020-10-25 23:08:00,14457.75,Stop loss,-4.95,-19.8,-99,4,648,4.75,3.75,14458.09375,14470.84375,-1.0780
108,NQ,Long,1,2020-10-27 19:16:00,14375.75,VAB,2020-10-27 19:31:00,14381.75,Profit target,5.8,23.2,116,4,764,1.75,6,14372.2083333333,14381.8333333333,1.6941
109,NQ,Long,1,2020-10-30 04:19:00,13982.5,VAB,2020-10-30 04:41:00,14022.75,Profit target,40.05,160.2,801,4,1565,3.75,40.25,13962.0416666667,14022.8541666667,1.9674
110,NQ,Short,1,2020-10-30 13:28:00,13812,VAB,2020-10-30 14:16:00,13848.75,Stop loss,-36.95,-147.8,-739,4,826,36.75,23.75,13848.5,13739.75,-1.0068
111,NQ,Long,1,2020-11-03 14:27:00,14122,VAB,2020-11-03 14:31:00,14140.25,Profit target,18.05,72.2,361,4,1187,8.25,18.25,14112.46875,14140.3125,1.9148
112,NQ,Long,1,2020-11-06 13:09:00,14938.5,VAB,2020-11-06 13:21:00,14926.75,Stop loss,-11.95,-47.8,-239,4,948,11.75,7.25,14926.875,14960.90625,-1.0108
113,NQ,Long,1,2020-11-08 21:51:00,15173,VAB,2020-11-08 21:53:00,15184,Profit target,10.8,43.2,216,4,1164,2.5,11,15167.09375,15183.9375,1.8624
114,NQ,Long,1,2020-11-10 21:01:00,14523.75,VAB,2020-11-10 21:33:00,14508,Stop loss,-15.95,-63.8,-319,4,845,15.75,9.25,14508.2916666667,14553.9166666667,-1.0189
115,NQ,Long,1,2020-11-11 12:17:00,14717.25,VAB,2020-11-11 13:41:00,14696.25,Stop loss,-21.2,-84.8,-424,4,421,21,25.5,14696.59375,14758,-1.0166
116,NQ,Short,1,2020-11-11 22:51:00,14645.75,VAB,2020-11-11 23:02:00,14657,Stop loss,-11.45,-45.8,-229,4,192,11.25,5.25,14656.8333333333,14624.5833333333,-1.0150
117,NQ,Short,1,2020-11-12 02:24:00,14679.75,VAB,2020-11-12 02:32:00,14688.25,Stop loss,-8.7,-34.8,-174,4,18,8.5,13.5,14688.0520833333,14663.6458333333,-1.0238
118,NQ,Long,1,2020-11-16 12:58:00,14817,VAB,2020-11-16 13:03:00,14800.25,Stop loss,-16.95,-67.8,-339,4,-321,16.75,1.75,14800.3958333333,14849.1458333333,-1.0088
119,NQ,Short,1,2020-11-17 15:54:00,14816.5,VAB,2020-11-17 16:00:00,14813,Exit on session close,3.3,13.2,66,4,-255,3.25,7,14825.4895833333,14799.5520833333,0.3893
120,NQ,Short,1,2020-11-17 19:55:00,14794,VAB,2020-11-17 20:01:00,14784.5,Profit target,9.3,37.2,186,4,-69,3.25,9.5,14799,14784.5625,1.9000
121,NQ,Long,1,2020-11-19 11:02:00,14794,VAB,2020-11-19 11:43:00,14776.25,Stop loss,-17.95,-71.8,-359,4,-428,17.75,14.25,14776.40625,14828.4375,-1.0089
122,NQ,Long,1,2020-11-19 14:35:00,14830.5,VAB,2020-11-19 15:31:00,14819.25,Stop loss,-11.45,-45.8,-229,4,-657,11.25,13.25,14819.5833333333,14851.7708333333,-1.0305
123,NQ,Short,1,2020-11-23 11:01:00,14681.5,VAB,2020-11-23 11:14:00,14694.25,Stop loss,-12.95,-51.8,-259,4,-916,12.75,12,14694,14656.875,-1.0200
124,NQ,Long,1,2020-11-24 03:38:00,14788.75,VAB,2020-11-24 04:45:00,14780.5,Stop loss,-8.45,-33.8,-169,4,-1085,8.25,7,14780.8333333333,14803.5833333333,-1.0421
125,NQ,Long,1,2020-11-24 12:31:00,14891.75,VAB,2020-11-24 12:41:00,14913.75,Profit target,21.8,87.2,436,4,-649,4,22,14880.4166666667,14913.7291666667,1.9412
126,NQ,Short,1,2020-11-26 21:02:00,14989,VAB,2020-11-26 21:13:00,14992.75,Stop loss,-3.95,-15.8,-79,4,-728,3.75,1,14992.6770833333,14982.5208333333,-1.0198
127,NQ,Long,1,2020-11-26 23:41:00,15014.75,VAB,2020-11-26 23:42:00,15012.5,Stop loss,-2.45,-9.8,-49,4,-777,2.25,0,15012.4583333333,15019.6458333333,-0.9818
128,NQ,Long,1,2020-11-30 18:56:00,15203.25,VAB,2020-11-30 19:09:00,15222,Profit target,18.55,74.2,371,4,-406,1.5,18.75,15193.4375,15221.9375,1.9108
129,NQ,Long,1,2020-12-01 06:47:00,15230.25,VAB,2020-12-01 07:00:00,15237.75,Profit target,7.3,29.2,146,4,-260,3,7.5,15225.96875,15237.71875,1.7518
130,NQ,Long,1,2020-12-01 07:22:00,15230.75,VAB,2020-12-01 07:26:00,15226.5,Stop loss,-4.45,-17.8,-89,4,-349,4.25,1.5,15226.4583333333,15238.2083333333,-0.9903
131,NQ,Short,1,2020-12-04 07:36:00,15335.5,VAB,2020-12-04 07:37:00,15339.75,Stop loss,-4.45,-17.8,-89,4,-438,4.25,0,15339.375,15328.125,-1.0968
132,NQ,Long,1,2020-12-04 12:07:00,15371.25,VAB,2020-12-04 12:12:00,15365.5,Stop loss,-5.95,-23.8,-119,4,-557,5.75,1.75,15365.8125,15381.25,-1.0575
133,NQ,Long,1,2020-12-04 14:44:00,15361,VAB,2020-12-04 14:46:00,15351.5,Stop loss,-9.7,-38.8,-194,4,-751,9.5,1,15351.7291666667,15378.9166666667,-1.0247
134,NQ,Long,1,2020-12-07 06:14:00,15364.25,VAB,2020-12-07 06:18:00,15369.75,Profit target,5.3,21.2,106,4,-645,0.5,5.5,15361.09375,15369.625,1.7426
135,NQ,Long,1,2020-12-07 06:55:00,15365,VAB,2020-12-07 07:20:00,15371.75,Profit target,6.55,26.2,131,4,-514,3.5,6.75,15361.1666666667,15371.6666666667,1.7609
136,NQ,Long,1,2020-12-07 09:51:00,15440,VAB,2020-12-07 10:00:00,15429.25,Stop loss,-10.95,-43.8,-219,4,-733,10.75,4.25,15429.375,15460.625,-1.0118
137,NQ,Short,1,2020-12-09 19:58:00,15188,VAB,2020-12-09 20:36:00,15199.75,Stop loss,-11.95,-47.8,-239,4,-972,11.75,0,15199.46875,15164.78125,-1.0245
138,NQ,Short,1,2020-12-16 19:52:00,15522.25,VAB,2020-12-16 21:05:00,15529.5,Stop loss,-7.45,-29.8,-149,4,-1121,7.25,5.75,15529.1875,15508.09375,-1.0450
139,NQ,Long,1,2020-12-22 04:50:00,15574,VAB,2020-12-22 04:51:00,15568.5,Stop loss,-5.7,-22.8,-114,4,-1235,5.5,5,15568.6770833333,15583.7083333333,-1.0333
140,NQ,Long,1,2020-12-22 07:06:00,15598.75,VAB,2020-12-22 07:09:00,15594.75,Stop loss,-4.2,-16.8,-84,4,-1319,4,5.75,15595.1041666667,15605.5104166667,-1.0971
